Date,Low,Open,Volume,High,Close,Adjusted Close
01-05-1980,0.29947900772094727,0.0,316800,0.31119799613952637,0.3059900104999542,0.16379696130752563
02-05-1980,0.30208298563957214,0.0,115200,0.30208298563957214,0.30208298563957214,0.16170555353164673
05-05-1980,0.29947900772094727,0.0,163200,0.3046880066394806,0.30208298563957214,0.16170555353164673
06-05-1980,0.29817700386047363,0.0,288000,0.3059900104999542,0.29817700386047363,0.15961454808712006
07-05-1980,0.2929689884185791,0.0,192000,0.29557299613952637,0.2929689884185791,0.15682682394981384
08-05-1980,0.29166701436042786,0.0,374400,0.2929689884185791,0.29166701436042786,0.156129851937294
09-05-1980,0.28385400772094727,0.0,307200,0.2890630066394806,0.28385400772094727,0.15194743871688843
12-05-1980,0.28125,0.0,355200,0.2851560115814209,0.2851560115814209,0.15264444053173065
13-05-1980,0.2851560115814209,0.0,326400,0.2890630066394806,0.2851560115814209,0.15264444053173065
14-05-1980,0.28255200386047363,0.0,374400,0.28385400772094727,0.28385400772094727,0.15194743871688843
15-05-1980,0.2851560115814209,0.0,192000,0.28645798563957214,0.28645798563957214,0.15334142744541168
16-05-1980,0.2877599895000458,0.0,412800,0.2903650104999542,0.2903650104999542,0.15543289482593536
19-05-1980,0.28385400772094727,0.0,355200,0.2903650104999542,0.28645798563957214,0.15334142744541168
20-05-1980,0.28255200386047363,0.0,230400,0.2890630066394806,0.28645798563957214,0.15334142744541168
21-05-1980,0.2877599895000458,0.0,124800,0.2903650104999542,0.2877599895000458,0.15403838455677032
22-05-1980,0.2877599895000458,0.0,412800,0.2890630066394806,0.2890630066394806,0.15473580360412598
23-05-1980,0.2877599895000458,0.0,1939200,0.29166701436042786,0.2903650104999542,0.15543289482593536
27-05-1980,0.2877599895000458,0.0,451200,0.2903650104999542,0.2903650104999542,0.15543289482593536
28-05-1980,0.2903650104999542,0.0,998400,0.29427099227905273,0.29166701436042786,0.156129851937294
29-05-1980,0.2877599895000458,0.0,576000,0.29166701436042786,0.2877599895000458,0.15403838455677032
30-05-1980,0.2851560115814209,0.0,393600,0.2890630066394806,0.2851560115814209,0.15264444053173065
02-06-1980,0.2851560115814209,0.0,355200,0.29166701436042786,0.29166701436042786,0.156129851937294
03-06-1980,0.2851560115814209,0.0,220800,0.2903650104999542,0.2851560115814209,0.15264444053173065
04-06-1980,0.28255200386047363,0.0,163200,0.28645798563957214,0.28385400772094727,0.15194743871688843
05-06-1980,0.2851560115814209,0.0,1603200,0.30208298563957214,0.29817700386047363,0.15961454808712006
06-06-1980,0.29557299613952637,0.0,268800,0.296875,0.296875,0.1589175909757614
09-06-1980,0.296875,0.0,249600,0.30208298563957214,0.3007810115814209,0.1610085517168045
10-06-1980,0.30208298563957214,0.0,393600,0.3046880066394806,0.3046880066394806,0.1630999743938446
11-06-1980,0.3033849895000458,0.0,211200,0.3059900104999542,0.3059900104999542,0.16379696130752563
12-06-1980,0.3033849895000458,0.0,1113600,0.30989599227905273,0.3033849895000458,0.16240260004997253
13-06-1980,0.3033849895000458,0.0,422400,0.30729201436042786,0.3046880066394806,0.1630999743938446
16-06-1980,0.30208298563957214,0.0,153600,0.3046880066394806,0.30208298563957214,0.16170555353164673
17-06-1980,0.29947900772094727,0.0,355200,0.3033849895000458,0.29947900772094727,0.16031159460544586
18-06-1980,0.29557299613952637,0.0,336000,0.3007810115814209,0.29817700386047363,0.15961454808712006
19-06-1980,0.29817700386047363,0.0,403200,0.3007810115814209,0.3007810115814209,0.1610085517168045
20-06-1980,0.296875,0.0,499200,0.3007810115814209,0.3007810115814209,0.1610085517168045
23-06-1980,0.29817700386047363,0.0,67200,0.3007810115814209,0.3007810115814209,0.1610085517168045
24-06-1980,0.29947900772094727,0.0,873600,0.3046880066394806,0.29947900772094727,0.16031159460544586
25-06-1980,0.296875,0.0,144000,0.30208298563957214,0.296875,0.1589175909757614
26-06-1980,0.296875,0.0,768000,0.29947900772094727,0.29947900772094727,0.16031159460544586
27-06-1980,0.29817700386047363,0.0,393600,0.3007810115814209,0.29817700386047363,0.15961454808712006
30-06-1980,0.29817700386047363,0.0,134400,0.3007810115814209,0.29817700386047363,0.15961454808712006
01-07-1980,0.29817700386047363,0.0,288000,0.29947900772094727,0.29817700386047363,0.15961454808712006
02-07-1980,0.29817700386047363,0.0,134400,0.3007810115814209,0.3007810115814209,0.1610085517168045
03-07-1980,0.3007810115814209,0.0,2073600,0.30208298563957214,0.30208298563957214,0.16170555353164673
07-07-1980,0.30208298563957214,0.0,518400,0.30729201436042786,0.30208298563957214,0.16170555353164673
08-07-1980,0.3007810115814209,0.0,988800,0.3046880066394806,0.3046880066394806,0.1630999743938446
09-07-1980,0.3085939884185791,0.0,768000,0.31119799613952637,0.3085939884185791,0.16519087553024292
10-07-1980,0.3085939884185791,0.0,547200,0.3203130066394806,0.31770798563957214,0.1700696349143982
11-07-1980,0.3190099895000458,0.0,451200,0.3216150104999542,0.3203130066394806,0.17146414518356323
14-07-1980,0.32291701436042786,0.0,854400,0.33333298563957214,0.3320310115814209,0.17773674428462982
15-07-1980,0.32682299613952637,0.0,643200,0.3346349895000458,0.33333298563957214,0.17843368649482727
16-07-1980,0.33333298563957214,0.0,1651200,0.34375,0.34375,0.18400989472866058
17-07-1980,0.34114599227905273,0.0,566400,0.34375,0.34375,0.18400989472866058
18-07-1980,0.34375,0.0,1104000,0.3515630066394806,0.34505200386047363,0.1847068816423416
21-07-1980,0.34895798563957214,0.0,3206400,0.36197900772094727,0.36197900772094727,0.19376786053180695
22-07-1980,0.36197900772094727,0.0,3724800,0.3671880066394806,0.36458298563957214,0.19516190886497498
23-07-1980,0.36067700386047363,0.0,1651200,0.36458298563957214,0.36067700386047363,0.19307102262973785
24-07-1980,0.359375,0.0,720000,0.3632810115814209,0.359375,0.1923740655183792
25-07-1980,0.34635400772094727,0.0,748800,0.359375,0.3476560115814209,0.18610072135925293
28-07-1980,0.33854201436042786,0.0,624000,0.3476560115814209,0.33854201436042786,0.18122221529483795
29-07-1980,0.33333298563957214,0.0,326400,0.34114599227905273,0.33333298563957214,0.17843368649482727
30-07-1980,0.3359380066394806,0.0,374400,0.34244799613952637,0.33854201436042786,0.18122221529483795
31-07-1980,0.3346349895000458,0.0,172800,0.33854201436042786,0.3372400104999542,0.18052507936954498
01-08-1980,0.3359380066394806,0.0,1027200,0.34895798563957214,0.34895798563957214,0.18679781258106232
04-08-1980,0.34375,0.0,604800,0.35416701436042786,0.35416701436042786,0.18958622217178345
05-08-1980,0.3554689884185791,0.0,1440000,0.359375,0.359375,0.1923740655183792
06-08-1980,0.35677099227905273,0.0,393600,0.36197900772094727,0.359375,0.1923740655183792
07-08-1980,0.36197900772094727,0.0,1555200,0.36458298563957214,0.36458298563957214,0.19516190886497498
08-08-1980,0.36067700386047363,0.0,422400,0.36458298563957214,0.36067700386047363,0.19307102262973785
11-08-1980,0.36067700386047363,0.0,873600,0.3658849895000458,0.3658849895000458,0.19585883617401123
12-08-1980,0.36067700386047363,0.0,796800,0.3684900104999542,0.3632810115814209,0.19446490705013275
13-08-1980,0.3554689884185791,0.0,576000,0.3632810115814209,0.36067700386047363,0.19307102262973785
14-08-1980,0.35677099227905273,0.0,1737600,0.36458298563957214,0.36458298563957214,0.19516190886497498
15-08-1980,0.3632810115814209,0.0,2150400,0.375,0.37369799613952637,0.20004115998744965
18-08-1980,0.3684900104999542,0.0,1670400,0.3789060115814209,0.375,0.2007381021976471
19-08-1980,0.37239599227905273,0.0,1171200,0.375,0.37369799613952637,0.20004115998744965
20-08-1980,0.375,0.0,3484800,0.3841150104999542,0.3815099895000458,0.20422294735908508
21-08-1980,0.3828130066394806,0.0,5337600,0.40494799613952637,0.4023439884185791,0.21537545323371887
22-08-1980,0.40104201436042786,0.0,2390400,0.40625,0.40494799613952637,0.2167692333459854
25-08-1980,0.39583298563957214,0.0,1180800,0.40625,0.3997400104999542,0.21398143470287323
26-08-1980,0.390625,0.0,1334400,0.39583298563957214,0.390625,0.20910227298736572
27-08-1980,0.3815099895000458,0.0,432000,0.390625,0.3815099895000458,0.20422294735908508
28-08-1980,0.37760400772094727,0.0,796800,0.3841150104999542,0.38020798563957214,0.20352594554424286
29-08-1980,0.3671880066394806,0.0,633600,0.37630200386047363,0.3671880066394806,0.19655638933181763
02-09-1980,0.3671880066394806,0.0,921600,0.37760400772094727,0.37760400772094727,0.2021321803331375
03-09-1980,0.37630200386047363,0.0,700800,0.390625,0.390625,0.20910227298736572
04-09-1980,0.39583298563957214,0.0,3360000,0.41666701436042786,0.4153650104999542,0.2223455160856247
05-09-1980,0.41145798563957214,0.0,2976000,0.42057299613952637,0.41666701436042786,0.22304245829582214
08-09-1980,0.4140630066394806,0.0,873600,0.4153650104999542,0.4140630066394806,0.2216484248638153
09-09-1980,0.40885400772094727,0.0,1113600,0.4127599895000458,0.41145798563957214,0.220254048705101
10-09-1980,0.41145798563957214,0.0,1161600,0.41666701436042786,0.41666701436042786,0.22304245829582214
11-09-1980,0.41666701436042786,0.0,1372800,0.41666701436042786,0.41666701436042786,0.22304245829582214
12-09-1980,0.4127599895000458,0.0,614400,0.41666701436042786,0.4127599895000458,0.2209509015083313
15-09-1980,0.40755200386047363,0.0,432000,0.4101560115814209,0.4101560115814209,0.21955713629722595
16-09-1980,0.40755200386047363,0.0,604800,0.4101560115814209,0.4101560115814209,0.21955713629722595
17-09-1980,0.4023439884185791,0.0,4416000,0.40755200386047363,0.4023439884185791,0.21537545323371887
18-09-1980,0.40104201436042786,0.0,249600,0.40364599227905273,0.40104201436042786,0.21467843651771545
19-09-1980,0.3984380066394806,0.0,1171200,0.40364599227905273,0.4023439884185791,0.21537545323371887
22-09-1980,0.3997400104999542,0.0,2832000,0.4023439884185791,0.40104201436042786,0.21467843651771545
23-09-1980,0.3997400104999542,0.0,1593600,0.4023439884185791,0.40104201436042786,0.21467843651771545
24-09-1980,0.3984380066394806,0.0,883200,0.4023439884185791,0.4023439884185791,0.21537545323371887
25-09-1980,0.40494799613952637,0.0,710400,0.40885400772094727,0.40494799613952637,0.2167692333459854
26-09-1980,0.39583298563957214,0.0,844800,0.40104201436042786,0.39583298563957214,0.2118901014328003
29-09-1980,0.38932299613952637,0.0,220800,0.39322900772094727,0.38932299613952637,0.2084052413702011
30-09-1980,0.3841150104999542,0.0,326400,0.38541701436042786,0.38541701436042786,0.20631428062915802
01-10-1980,0.3815099895000458,0.0,192000,0.3841150104999542,0.3841150104999542,0.2056174874305725
02-10-1980,0.3789060115814209,0.0,384000,0.3841150104999542,0.3789060115814209,0.2028290033340454
03-10-1980,0.37630200386047363,0.0,67200,0.3789060115814209,0.3789060115814209,0.2028290033340454
06-10-1980,0.3815099895000458,0.0,1008000,0.38932299613952637,0.38802099227905273,0.2077081948518753
07-10-1980,0.38541701436042786,0.0,2092800,0.38802099227905273,0.38541701436042786,0.20631428062915802
08-10-1980,0.3828130066394806,0.0,1411200,0.38541701436042786,0.38541701436042786,0.20631428062915802
09-10-1980,0.38802099227905273,0.0,729600,0.390625,0.38802099227905273,0.2077081948518753
10-10-1980,0.38932299613952637,0.0,1996800,0.39322900772094727,0.38932299613952637,0.2084052413702011
13-10-1980,0.3867189884185791,0.0,259200,0.38802099227905273,0.38802099227905273,0.2077081948518753
14-10-1980,0.38541701436042786,0.0,710400,0.390625,0.390625,0.20910227298736572
15-10-1980,0.3945310115814209,0.0,422400,0.39583298563957214,0.3945310115814209,0.2111930251121521
16-10-1980,0.3867189884185791,0.0,451200,0.39583298563957214,0.38932299613952637,0.2084052413702011
17-10-1980,0.3867189884185791,0.0,134400,0.39192700386047363,0.3867189884185791,0.20701126754283905
20-10-1980,0.38541701436042786,0.0,2457600,0.41145798563957214,0.40755200386047363,0.21816319227218628
21-10-1980,0.41145798563957214,0.0,2054400,0.41666701436042786,0.4127599895000458,0.2209509015083313
22-10-1980,0.41145798563957214,0.0,211200,0.4140630066394806,0.41145798563957214,0.220254048705101
23-10-1980,0.40364599227905273,0.0,691200,0.40885400772094727,0.40364599227905273,0.2160724699497223
24-10-1980,0.39583298563957214,0.0,624000,0.4023439884185791,0.39583298563957214,0.2118901014328003
27-10-1980,0.38802099227905273,0.0,614400,0.39583298563957214,0.38802099227905273,0.2077081948518753
28-10-1980,0.38541701436042786,0.0,192000,0.390625,0.38541701436042786,0.20631428062915802
29-10-1980,0.38541701436042786,0.0,307200,0.38802099227905273,0.38541701436042786,0.20631428062915802
30-10-1980,0.3828130066394806,0.0,345600,0.38802099227905273,0.38541701436042786,0.20631428062915802
31-10-1980,0.38802099227905273,0.0,297600,0.3945310115814209,0.39322900772094727,0.21049605309963226
03-11-1980,0.38932299613952637,0.0,1065600,0.3971349895000458,0.39583298563957214,0.2118901014328003
05-11-1980,0.40104201436042786,0.0,672000,0.40625,0.4023439884185791,0.21537545323371887
06-11-1980,0.4023439884185791,0.0,633600,0.40885400772094727,0.40364599227905273,0.2160724699497223
07-11-1980,0.39583298563957214,0.0,912000,0.40364599227905273,0.4023439884185791,0.21537545323371887
10-11-1980,0.3984380066394806,0.0,364800,0.4023439884185791,0.40104201436042786,0.21467843651771545
11-11-1980,0.40104201436042786,0.0,902400,0.40494799613952637,0.40494799613952637,0.2167692333459854
12-11-1980,0.39583298563957214,0.0,2044800,0.4023439884185791,0.3997400104999542,0.21398143470287323
13-11-1980,0.39583298563957214,0.0,2544000,0.40104201436042786,0.3997400104999542,0.21398143470287323
14-11-1980,0.3997400104999542,0.0,163200,0.4023439884185791,0.3997400104999542,0.21398143470287323
17-11-1980,0.3984380066394806,0.0,336000,0.40364599227905273,0.3997400104999542,0.21398143470287323
18-11-1980,0.3971349895000458,0.0,4348800,0.40364599227905273,0.3997400104999542,0.21398143470287323
19-11-1980,0.4023439884185791,0.0,297600,0.40625,0.40364599227905273,0.2160724699497223
20-11-1980,0.40364599227905273,0.0,297600,0.40625,0.40364599227905273,0.2160724699497223
21-11-1980,0.3984380066394806,0.0,1123200,0.4023439884185791,0.40104201436042786,0.21467843651771545
24-11-1980,0.3984380066394806,0.0,835200,0.4023439884185791,0.3997400104999542,0.21398143470287323
25-11-1980,0.4023439884185791,0.0,777600,0.4127599895000458,0.4127599895000458,0.2209509015083313
26-11-1980,0.4101560115814209,0.0,528000,0.4153650104999542,0.4153650104999542,0.2223455160856247
28-11-1980,0.4101560115814209,0.0,518400,0.4153650104999542,0.4153650104999542,0.2223455160856247
01-12-1980,0.41145798563957214,0.0,268800,0.4153650104999542,0.4140630066394806,0.2216484248638153
02-12-1980,0.4101560115814209,0.0,614400,0.41666701436042786,0.41666701436042786,0.22304245829582214
03-12-1980,0.40885400772094727,0.0,777600,0.4179689884185791,0.40885400772094727,0.2188604176044464
04-12-1980,0.4023439884185791,0.0,470400,0.40755200386047363,0.40494799613952637,0.2167692333459854
05-12-1980,0.4023439884185791,0.0,220800,0.40625,0.40494799613952637,0.2167692333459854
08-12-1980,0.3867189884185791,0.0,1238400,0.40364599227905273,0.3867189884185791,0.20701126754283905
09-12-1980,0.3789060115814209,0.0,1286400,0.38020798563957214,0.38020798563957214,0.20352594554424286
10-12-1980,0.37369799613952637,0.0,1689600,0.37760400772094727,0.375,0.2007381021976471
11-12-1980,0.3554689884185791,0.0,1459200,0.359375,0.359375,0.1923740655183792
12-12-1980,0.35807299613952637,0.0,1536000,0.3632810115814209,0.359375,0.1923740655183792
15-12-1980,0.3554689884185791,0.0,537600,0.359375,0.35807299613952637,0.19167707860469818
16-12-1980,0.3554689884185791,0.0,115200,0.35677099227905273,0.3554689884185791,0.19028300046920776
17-12-1980,0.35416701436042786,0.0,441600,0.35677099227905273,0.35677099227905273,0.19098004698753357
18-12-1980,0.35677099227905273,0.0,2208000,0.36458298563957214,0.3632810115814209,0.19446490705013275
19-12-1980,0.359375,0.0,422400,0.36458298563957214,0.36458298563957214,0.19516190886497498
22-12-1980,0.3658849895000458,0.0,211200,0.36979201436042786,0.3684900104999542,0.19725321233272552
23-12-1980,0.3684900104999542,0.0,163200,0.37239599227905273,0.37239599227905273,0.19934411346912384
24-12-1980,0.3710939884185791,0.0,316800,0.37369799613952637,0.3710939884185791,0.19864718616008759
26-12-1980,0.36979201436042786,0.0,345600,0.3710939884185791,0.36979201436042786,0.19795027375221252
29-12-1980,0.3684900104999542,0.0,144000,0.37239599227905273,0.3710939884185791,0.19864718616008759
30-12-1980,0.3684900104999542,0.0,115200,0.37239599227905273,0.3684900104999542,0.19725321233272552
31-12-1980,0.3671880066394806,0.0,230400,0.37239599227905273,0.36979201436042786,0.19795027375221252
02-01-1981,0.3658849895000458,0.0,192000,0.3710939884185791,0.3710939884185791,0.19864718616008759
05-01-1981,0.375,0.0,796800,0.38541701436042786,0.3841150104999542,0.2056174874305725
06-01-1981,0.3841150104999542,0.0,1027200,0.38932299613952637,0.3841150104999542,0.2056174874305725
07-01-1981,0.36979201436042786,0.0,1641600,0.3815099895000458,0.375,0.2007381021976471
08-01-1981,0.3671880066394806,0.0,1190400,0.375,0.3671880066394806,0.19655638933181763
09-01-1981,0.3632810115814209,0.0,748800,0.3684900104999542,0.3632810115814209,0.19446490705013275
12-01-1981,0.3671880066394806,0.0,364800,0.375,0.375,0.2007381021976471
13-01-1981,0.37630200386047363,0.0,240000,0.37760400772094727,0.37760400772094727,0.2021321803331375
14-01-1981,0.3789060115814209,0.0,700800,0.3815099895000458,0.3815099895000458,0.20422294735908508
15-01-1981,0.3828130066394806,0.0,2150400,0.3945310115814209,0.39192700386047363,0.2097991704940796
16-01-1981,0.3945310115814209,0.0,672000,0.4140630066394806,0.4140630066394806,0.2216484248638153
19-01-1981,0.40885400772094727,0.0,499200,0.4153650104999542,0.41145798563957214,0.220254048705101
20-01-1981,0.4023439884185791,0.0,854400,0.41145798563957214,0.4023439884185791,0.21537545323371887
21-01-1981,0.3984380066394806,0.0,633600,0.40625,0.40625,0.21746627986431122
22-01-1981,0.39583298563957214,0.0,835200,0.40885400772094727,0.39583298563957214,0.2118901014328003
23-01-1981,0.39583298563957214,0.0,259200,0.3984380066394806,0.39583298563957214,0.2118901014328003
26-01-1981,0.39322900772094727,0.0,1420800,0.3984380066394806,0.3945310115814209,0.2111930251121521
27-01-1981,0.38932299613952637,0.0,576000,0.39583298563957214,0.3945310115814209,0.2111930251121521
28-01-1981,0.390625,0.0,748800,0.3997400104999542,0.3984380066394806,0.21328458189964294
29-01-1981,0.3984380066394806,0.0,441600,0.40885400772094727,0.40625,0.21746627986431122
30-01-1981,0.40625,0.0,201600,0.41145798563957214,0.41145798563957214,0.220254048705101
02-02-1981,0.3997400104999542,0.0,2400000,0.4101560115814209,0.4023439884185791,0.21537545323371887
03-02-1981,0.3997400104999542,0.0,326400,0.40755200386047363,0.40755200386047363,0.21816319227218628
04-02-1981,0.4101560115814209,0.0,1756800,0.42447900772094727,0.42057299613952637,0.22513346374034882
05-02-1981,0.42447900772094727,0.0,1612800,0.43489599227905273,0.4335939884185791,0.232103630900383
06-02-1981,0.43489599227905273,0.0,1564800,0.44010400772094727,0.4375,0.23419436812400818
09-02-1981,0.4414060115814209,0.0,1747200,0.45572900772094727,0.4492189884185791,0.24046750366687775
10-02-1981,0.4375,0.0,2486400,0.4453130066394806,0.4375,0.23419436812400818
11-02-1981,0.42708298563957214,0.0,892800,0.4335939884185791,0.4283849895000458,0.22931517660617828
12-02-1981,0.42317700386047363,0.0,595200,0.42708298563957214,0.42447900772094727,0.22722432017326355
13-02-1981,0.42057299613952637,0.0,307200,0.42708298563957214,0.42057299613952637,0.22513346374034882
17-02-1981,0.4179689884185791,0.0,643200,0.42317700386047363,0.42317700386047363,0.2265273779630661
18-02-1981,0.421875,0.0,547200,0.43489599227905273,0.43489599227905273,0.23280052840709686
19-02-1981,0.43489599227905273,0.0,2899200,0.4466150104999542,0.44010400772094727,0.2355884462594986
20-02-1981,0.43229201436042786,0.0,1862400,0.44270798563957214,0.43489599227905273,0.23280052840709686
23-02-1981,0.4375,0.0,969600,0.44270798563957214,0.44270798563957214,0.2369823306798935
24-02-1981,0.4375,0.0,662400,0.4414060115814209,0.4414060115814209,0.23628541827201843
25-02-1981,0.44010400772094727,0.0,1209600,0.44791701436042786,0.44791701436042786,0.23977074027061462
26-02-1981,0.4440099895000458,0.0,1372800,0.44791701436042786,0.44791701436042786,0.23977074027061462
27-02-1981,0.44791701436042786,0.0,758400,0.453125,0.453125,0.242558553814888
02-03-1981,0.45182299613952637,0.0,585600,0.45572900772094727,0.45442700386047363,0.24325549602508545
03-03-1981,0.45052099227905273,0.0,345600,0.45442700386047363,0.45442700386047363,0.24325549602508545
04-03-1981,0.453125,0.0,163200,0.45572900772094727,0.45442700386047363,0.24325549602508545
05-03-1981,0.45052099227905273,0.0,1017600,0.453125,0.45052099227905273,0.24116455018520355
06-03-1981,0.44791701436042786,0.0,825600,0.45182299613952637,0.44791701436042786,0.23977074027061462
09-03-1981,0.44791701436042786,0.0,345600,0.45442700386047363,0.45442700386047363,0.24325549602508545
10-03-1981,0.4570310115814209,0.0,2755200,0.4765630066394806,0.4765630066394806,0.25510498881340027
11-03-1981,0.4752599895000458,0.0,3782400,0.48958298563957214,0.4804689884185791,0.25719591975212097
12-03-1981,0.46875,0.0,912000,0.4778650104999542,0.47005200386047363,0.2516195774078369
13-03-1981,0.46354201436042786,0.0,451200,0.46744799613952637,0.46614599227905273,0.249528706073761
16-03-1981,0.46614599227905273,0.0,172800,0.46875,0.46875,0.25092267990112305
17-03-1981,0.4609380066394806,0.0,480000,0.46614599227905273,0.46614599227905273,0.249528706073761
18-03-1981,0.4596349895000458,0.0,307200,0.46354201436042786,0.4609380066394806,0.24674083292484283
19-03-1981,0.4570310115814209,0.0,1344000,0.46354201436042786,0.45833298563957214,0.2453463226556778
20-03-1981,0.453125,0.0,595200,0.45833298563957214,0.45833298563957214,0.2453463226556778
23-03-1981,0.453125,0.0,470400,0.45833298563957214,0.45572900772094727,0.24395231902599335
24-03-1981,0.4453130066394806,0.0,2121600,0.4570310115814209,0.44791701436042786,0.23977074027061462
25-03-1981,0.4453130066394806,0.0,835200,0.45182299613952637,0.45182299613952637,0.24186170101165771
26-03-1981,0.453125,0.0,1017600,0.45833298563957214,0.45572900772094727,0.24395231902599335
27-03-1981,0.44791701436042786,0.0,163200,0.45442700386047363,0.4492189884185791,0.24046750366687775
30-03-1981,0.4453130066394806,0.0,76800,0.44791701436042786,0.4453130066394806,0.238376647233963
31-03-1981,0.44791701436042786,0.0,480000,0.46875,0.46875,0.25092267990112305
01-04-1981,0.46354201436042786,0.0,763200,0.46875,0.46354201436042786,0.24813483655452728
02-04-1981,0.46614599227905273,0.0,460800,0.47395798563957214,0.47395798563957214,0.2537103295326233
03-04-1981,0.46614599227905273,0.0,360000,0.47395798563957214,0.46875,0.25092267990112305
06-04-1981,0.45833298563957214,0.0,465600,0.46875,0.46875,0.25092267990112305
07-04-1981,0.46354201436042786,0.0,1315200,0.4765630066394806,0.47395798563957214,0.2537103295326233
08-04-1981,0.47916701436042786,0.0,849600,0.48177099227905273,0.48177099227905273,0.2578926980495453
09-04-1981,0.4765630066394806,0.0,508800,0.48177099227905273,0.4765630066394806,0.25510498881340027
10-04-1981,0.47395798563957214,0.0,2750400,0.4921880066394806,0.4921880066394806,0.26346901059150696
13-04-1981,0.47916701436042786,0.0,336000,0.4921880066394806,0.484375,0.2592867314815521
14-04-1981,0.484375,0.0,3700800,0.4921880066394806,0.48958298563957214,0.26207464933395386
15-04-1981,0.484375,0.0,2150400,0.4921880066394806,0.48958298563957214,0.26207464933395386
16-04-1981,0.48177099227905273,0.0,2568000,0.4921880066394806,0.484375,0.2592867314815521
20-04-1981,0.47916701436042786,0.0,177600,0.48697900772094727,0.484375,0.2592867314815521
21-04-1981,0.4765630066394806,0.0,470400,0.484375,0.48177099227905273,0.2578926980495453
22-04-1981,0.47916701436042786,0.0,148800,0.48958298563957214,0.484375,0.2592867314815521
23-04-1981,0.48697900772094727,0.0,974400,0.49479201436042786,0.48958298563957214,0.26207464933395386
24-04-1981,0.47916701436042786,0.0,441600,0.48697900772094727,0.48697900772094727,0.26068058609962463
27-04-1981,0.46614599227905273,0.0,537600,0.48958298563957214,0.47135400772094727,0.2523167133331299
28-04-1981,0.46354201436042786,0.0,76800,0.46875,0.46875,0.25092267990112305
29-04-1981,0.45052099227905273,0.0,220800,0.46354201436042786,0.45052099227905273,0.24116455018520355
30-04-1981,0.4375,0.0,240000,0.453125,0.453125,0.242558553814888
01-05-1981,0.4375,0.0,878400,0.44791701436042786,0.4453130066394806,0.238376647233963
04-05-1981,0.43229201436042786,0.0,408000,0.44010400772094727,0.43229201436042786,0.2314065396785736
