,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
6011,AMT,2022-01-14,246.08999633789065,253.63999938964844,2549900,254.1999969482422,250.6199951171875,247.81076049804688
6012,AMT,2022-01-18,247.77999877929688,248.6300048828125,2523600,250.97000122070312,250.22999572753903,247.42514038085935
6013,AMT,2022-01-19,248.0800018310547,251.2100067138672,2200000,253.25999450683597,249.0,246.2089080810547
6014,AMT,2022-01-20,245.5399932861328,249.88999938964844,2120900,252.8600006103516,245.94000244140625,243.18321228027344
6015,AMT,2022-01-21,243.75999450683597,249.72999572753903,3504900,250.77999877929688,244.75999450683597,242.01644897460935
6016,AMT,2022-01-24,239.0,241.30999755859372,2708800,249.3300018310547,248.3999938964844,245.6156311035156
6017,AMT,2022-01-25,245.38999938964844,245.7899932861328,2065700,252.3999938964844,250.52999877929688,247.7217712402344
6018,AMT,2022-01-26,240.3999938964844,250.6300048828125,2325000,254.3699951171875,242.6000061035156,239.8806610107422
6019,AMT,2022-01-27,235.22000122070312,241.5500030517578,2722300,245.0500030517578,236.42999267578125,233.77980041503903
6020,AMT,2022-01-28,233.6699981689453,237.57000732421875,2106700,246.8500061035156,246.7700042724609,244.00392150878903
6021,AMT,2022-01-31,244.97999572753903,245.91000366210935,2665000,251.67999267578125,251.5,248.68089294433597
6022,AMT,2022-02-01,247.58999633789065,251.07000732421875,1665800,252.4499969482422,250.1499938964844,247.34600830078125
6023,AMT,2022-02-02,251.5500030517578,251.8800048828125,1446000,254.47000122070312,252.33999633789065,249.511474609375
6024,AMT,2022-02-03,249.8600006103516,250.8999938964844,1367300,252.69000244140625,250.6999969482422,247.88986206054688
6025,AMT,2022-02-04,245.0500030517578,248.16000366210935,1275900,250.0,246.42999267578125,243.667724609375
6026,AMT,2022-02-07,244.5,245.7700042724609,1171600,248.3600006103516,246.25999450683597,243.4996337890625
6027,AMT,2022-02-08,243.07000732421875,245.58999633789065,1303800,247.3300018310547,245.32000732421875,242.57017517089844
6028,AMT,2022-02-09,246.72999572753903,248.1499938964844,1824700,250.4600067138672,249.88999938964844,247.0889434814453
6029,AMT,2022-02-10,241.17999267578125,246.6300048828125,1453100,249.4600067138672,242.50999450683597,239.7916717529297
6030,AMT,2022-02-11,235.4900054931641,242.9600067138672,2379600,244.9499969482422,236.8999938964844,234.2445373535156
6031,AMT,2022-02-14,232.75,237.8999938964844,1810100,238.55999755859372,234.2899932861328,231.66380310058597
6032,AMT,2022-02-15,232.27999877929688,237.05999755859372,1696300,237.1499938964844,233.38999938964844,230.7738800048828
6033,AMT,2022-02-16,229.75,233.3999938964844,1275700,233.75,232.3300018310547,229.7257843017578
6034,AMT,2022-02-17,227.75999450683597,232.00999450683597,1721100,232.50999450683597,228.6699981689453,226.10679626464844
6035,AMT,2022-02-18,226.7100067138672,228.82000732421875,2705400,231.3000030517578,228.44000244140625,225.8793792724609
6036,AMT,2022-02-22,224.52999877929688,228.2400054931641,2521600,230.8999938964844,228.3699951171875,225.81016540527344
6037,AMT,2022-02-23,226.72999572753903,229.88999938964844,1934000,231.4499969482422,227.4499969482422,224.9004669189453
6038,AMT,2022-02-24,220.0,221.80999755859372,2699700,232.6199951171875,231.75,229.15228271484372
6039,AMT,2022-02-25,226.7899932861328,231.6999969482422,2309500,234.4499969482422,233.66000366210935,231.04086303710935
6040,AMT,2022-02-28,223.3999938964844,231.1499938964844,3690400,231.3999938964844,226.8699951171875,224.32696533203125
6041,AMT,2022-03-01,226.67999267578125,228.0,2467300,230.9199981689453,228.5500030517578,225.98814392089844
6042,AMT,2022-03-02,227.7400054931641,228.30999755859372,2160300,232.7700042724609,231.0,228.41067504882807
6043,AMT,2022-03-03,231.5200042724609,233.47999572753903,2702600,236.8000030517578,235.2400054931641,232.6031646728516
6044,AMT,2022-03-04,233.97000122070312,233.97000122070312,2396600,239.22999572753903,238.27999877929688,235.6090850830078
6045,AMT,2022-03-07,231.02999877929688,237.1199951171875,1499200,237.8699951171875,232.0200042724609,229.41925048828125
6046,AMT,2022-03-08,227.50999450683597,232.5200042724609,2058000,236.6499938964844,227.97000122070312,225.4146423339844
6047,AMT,2022-03-09,231.25,231.6499938964844,1481200,236.47000122070312,233.1100006103516,230.4970245361328
6048,AMT,2022-03-10,227.1000061035156,230.92999267578125,1300300,233.47999572753903,232.8000030517578,230.1905059814453
6049,AMT,2022-03-11,234.67999267578125,235.30999755859372,1889000,238.02999877929688,234.83999633789065,232.20762634277344
6050,AMT,2022-03-14,232.4499969482422,235.97000122070312,1652400,237.16000366210935,234.92999267578125,232.296630859375
6051,AMT,2022-03-15,234.0800018310547,236.6300048828125,1422300,238.3600006103516,236.2100067138672,233.56228637695312
6052,AMT,2022-03-16,235.6699981689453,237.82000732421875,1902000,240.4199981689453,239.6300048828125,236.94395446777344
6053,AMT,2022-03-17,238.4900054931641,238.4900054931641,1876100,245.2400054931641,245.13999938964844,242.3921813964844
6054,AMT,2022-03-18,241.8000030517578,247.1699981689453,3668100,248.4600067138672,242.52999877929688,239.8114471435547
6055,AMT,2022-03-21,240.02999877929688,241.80999755859372,1601400,245.0,241.63999938964844,238.93142700195312
6056,AMT,2022-03-22,239.1100006103516,242.22999572753903,1909800,243.2899932861328,239.6699981689453,236.9834899902344
6057,AMT,2022-03-23,233.7100067138672,239.07000732421875,1968600,240.22000122070312,234.0,231.37705993652344
6058,AMT,2022-03-24,230.6699981689453,233.6000061035156,2081200,235.55999755859372,235.4900054931641,232.8503570556641
6059,AMT,2022-03-25,236.5399932861328,237.4199981689453,1530200,241.3300018310547,240.69000244140625,237.9920654296875
6060,AMT,2022-03-28,241.0,241.75,1382800,245.19000244140625,245.02999877929688,242.28341674804688
6061,AMT,2022-03-29,247.2700042724609,247.63999938964844,1917500,251.22999572753903,250.5500030517578,247.74154663085935
6062,AMT,2022-03-30,247.3699951171875,249.1499938964844,1385400,250.9199981689453,250.8699951171875,248.05795288085935
6063,AMT,2022-03-31,250.6999969482422,251.91000366210935,3315600,254.07000732421875,251.22000122070312,248.40403747558597
6064,AMT,2022-04-01,250.1000061035156,251.22000122070312,1636200,257.3900146484375,256.95001220703125,254.06982421875
6065,AMT,2022-04-04,256.1300048828125,256.9800109863281,1989800,259.3699951171875,257.8299865722656,254.93994140625
6066,AMT,2022-04-05,257.0400085449219,257.54998779296875,1956200,265.3599853515625,262.9200134277344,259.972900390625
6067,AMT,2022-04-06,260.510009765625,261.19000244140625,2749700,269.1400146484375,268.6199951171875,265.6090087890625
6068,AMT,2022-04-07,264.0199890136719,265.9599914550781,1752400,267.8500061035156,265.7300109863281,262.7514038085937
6069,AMT,2022-04-08,264.0299987792969,266.1600036621094,1559100,268.489990234375,266.4100036621094,263.4237670898437
6070,AMT,2022-04-11,262.5899963378906,266.5899963378906,2158500,267.739990234375,263.3099975585937,260.3585205078125
6071,AMT,2022-04-12,255.6300048828125,258.8800048828125,1518100,260.1499938964844,257.17999267578125,255.65652465820312
6072,AMT,2022-04-13,254.94000244140625,258.07000732421875,1317800,258.2300109863281,257.1600036621094,255.63665771484372
6073,AMT,2022-04-14,255.0,257.94000244140625,2312200,258.3500061035156,255.5399932861328,254.0262451171875
6074,AMT,2022-04-18,252.1499938964844,254.13999938964844,1072500,257.3800048828125,253.91000366210935,252.4058990478516
6075,AMT,2022-04-19,254.77999877929688,254.8500061035156,1308500,259.54998779296875,258.7699890136719,257.2370910644531
6076,AMT,2022-04-20,259.1400146484375,259.75,1807500,267.95001220703125,267.5899963378906,266.0048522949219
6077,AMT,2022-04-21,266.1600036621094,268.8900146484375,1712400,271.5299987792969,266.75,265.1698303222656
6078,AMT,2022-04-22,261.8500061035156,267.1300048828125,1664500,267.1300048828125,261.8999938964844,260.3485717773437
6079,AMT,2022-04-25,255.1100006103516,262.1000061035156,1656800,263.0,259.5199890136719,257.982666015625
6080,AMT,2022-04-26,254.44000244140625,258.8299865722656,1883300,261.2099914550781,254.82000732421875,253.31051635742188
6081,AMT,2022-04-27,251.5500030517578,256.010009765625,2049600,258.0,252.8500061035156,251.3521881103516
6082,AMT,2022-04-28,245.2100067138672,252.6199951171875,2417400,253.8600006103516,252.17999267578125,250.68614196777344
6083,AMT,2022-04-29,240.67999267578125,250.30999755859372,2151900,251.30999755859372,241.0200042724609,239.5922698974609
6084,AMT,2022-05-02,232.72999572753903,241.3800048828125,2127600,245.27999877929688,236.9499969482422,235.5463714599609
6085,AMT,2022-05-03,235.32000732421875,236.9499969482422,1367100,243.0,241.00999450683597,239.58230590820312
6086,AMT,2022-05-04,238.6699981689453,240.6300048828125,1098500,246.0399932861328,245.63999938964844,244.1848907470703
6087,AMT,2022-05-05,239.6999969482422,244.97999572753903,1375900,246.47000122070312,241.47999572753903,240.04953002929688
6088,AMT,2022-05-06,238.8000030517578,239.25,1843000,245.1199951171875,244.07000732421875,242.6241912841797
6089,AMT,2022-05-09,229.9600067138672,242.1300048828125,2423300,242.1300048828125,231.08999633789065,229.72108459472656
6090,AMT,2022-05-10,222.3300018310547,232.6300048828125,2411700,234.13999938964844,224.75,223.41864013671875
6091,AMT,2022-05-11,223.92999267578125,226.4499969482422,2104200,229.3800048828125,224.72000122070312,223.3888092041016
6092,AMT,2022-05-12,222.0200042724609,224.6699981689453,2193700,226.57000732421875,225.5,224.1641998291016
6093,AMT,2022-05-13,226.19000244140625,227.17999267578125,2229500,232.88999938964844,232.66000366210935,231.2817840576172
6094,AMT,2022-05-16,230.02999877929688,232.6100006103516,1203100,234.88999938964844,230.22000122070312,228.85623168945312
6095,AMT,2022-05-17,229.3999938964844,233.1999969482422,1728500,233.6300048828125,233.0,231.6197662353516
6096,AMT,2022-05-18,229.50999450683597,232.57000732421875,1623800,233.3000030517578,230.6300048828125,229.2638092041016
6097,AMT,2022-05-19,229.2100067138672,230.0,1825900,236.19000244140625,233.25,231.8682861328125
6098,AMT,2022-05-20,234.30999755859372,235.4499969482422,2853900,245.1699981689453,244.27999877929688,242.83294677734372
6099,AMT,2022-05-23,243.5399932861328,245.58999633789065,1697400,249.72000122070312,249.4199981689453,247.94248962402344
6100,AMT,2022-05-24,248.69000244140625,249.4900054931641,2174400,259.3099975585937,258.5199890136719,256.98858642578125
6101,AMT,2022-05-25,252.5800018310547,256.7900085449219,2392900,261.19000244140625,260.2900085449219,258.74810791015625
