,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
8984,COST,2022-03-01,519.1900024414062,519.4600219726562,2316000,529.3599853515625,522.9299926757812,522.0806274414062
8985,COST,2022-03-02,519.77001953125,524.0,2571500,533.0900268554688,528.0,527.1423950195312
8986,COST,2022-03-03,529.5399780273438,534.489990234375,3851800,538.9600219726562,533.0499877929688,532.1841430664062
8987,COST,2022-03-04,511.7799987792969,519.5,4417900,529.9199829101562,525.5,524.6464233398438
8988,COST,2022-03-07,523.4199829101562,523.4500122070312,3896900,545.2899780273438,528.52001953125,527.6615600585938
8989,COST,2022-03-08,522.4099731445312,526.219970703125,3649700,539.72998046875,523.3599853515625,522.5098876953125
8990,COST,2022-03-09,515.7100219726562,527.6199951171875,2789700,530.8599853515625,527.6500244140625,526.79296875
8991,COST,2022-03-10,518.1400146484375,523.1099853515625,1777700,534.3699951171875,532.719970703125,531.8546752929688
8992,COST,2022-03-11,526.4299926757812,536.6199951171875,1735100,542.6500244140625,527.4199829101562,526.5632934570312
8993,COST,2022-03-14,523.5399780273438,527.77001953125,1950000,535.3099975585938,525.9500122070312,525.095703125
8994,COST,2022-03-15,527.9199829101562,530.0,2547900,543.8499755859375,542.3200073242188,541.4391479492188
8995,COST,2022-03-16,531.260009765625,544.530029296875,3017200,551.6199951171875,543.3900146484375,542.5073852539062
8996,COST,2022-03-17,543.2000122070312,543.3499755859375,1974200,553.1699829101562,552.7899780273438,551.89208984375
8997,COST,2022-03-18,549.510009765625,552.9600219726562,3597800,562.5499877929688,561.3499755859375,560.4381713867188
8998,COST,2022-03-21,550.8400268554688,560.1400146484375,3136900,566.75,555.530029296875,554.627685546875
8999,COST,2022-03-22,552.3300170898438,556.9600219726562,1777500,560.3499755859375,559.4199829101562,558.5113525390625
9000,COST,2022-03-23,551.9099731445312,556.9500122070312,1546800,560.6900024414062,554.02001953125,553.1201171875
9001,COST,2022-03-24,549.219970703125,555.510009765625,1614200,558.260009765625,558.1099853515625,557.2034301757812
9002,COST,2022-03-25,550.22998046875,559.8200073242188,1974900,560.4299926757812,555.7100219726562,554.807373046875
9003,COST,2022-03-28,553.5,556.739990234375,2056100,565.260009765625,565.2100219726562,564.2919311523438
9004,COST,2022-03-29,564.530029296875,568.0,2005400,571.219970703125,569.97998046875,569.05419921875
9005,COST,2022-03-30,568.5900268554688,570.9500122070312,2086500,578.25,576.469970703125,575.5336303710938
9006,COST,2022-03-31,575.510009765625,578.7000122070312,3439800,586.3200073242188,575.8499755859375,574.9146118164062
9007,COST,2022-04-01,572.3099975585938,577.3800048828125,1933500,582.989990234375,575.5700073242188,574.6351318359375
9008,COST,2022-04-04,571.469970703125,573.9400024414062,2201800,579.6900024414062,575.1300048828125,574.19580078125
9009,COST,2022-04-05,572.0999755859375,572.5900268554688,1826800,583.97998046875,575.3200073242188,574.385498046875
9010,COST,2022-04-06,570.3699951171875,574.030029296875,2646200,586.7999877929688,584.7899780273438,583.840087890625
9011,COST,2022-04-07,588.780029296875,592.2899780273438,4804200,612.27001953125,608.0499877929688,607.0623168945312
9012,COST,2022-04-08,597.72998046875,606.3800048828125,3230200,608.0,600.0399780273438,599.0653686523438
9013,COST,2022-04-11,582.7999877929688,598.7899780273438,2792700,601.0,584.6699829101562,583.7203369140625
9014,COST,2022-04-12,578.760009765625,586.6900024414062,2142000,591.72998046875,581.3599853515625,580.4157104492188
9015,COST,2022-04-13,582.469970703125,582.469970703125,2211800,593.489990234375,591.0900268554688,590.1299438476562
9016,COST,2022-04-14,587.0499877929688,591.780029296875,2206200,596.280029296875,590.3900146484375,589.4310302734375
9017,COST,2022-04-18,579.5999755859375,585.3800048828125,2161900,592.1099853515625,582.1199951171875,581.1744384765625
9018,COST,2022-04-19,582.0,583.3499755859375,2327800,594.8300170898438,594.2999877929688,593.3346557617188
9019,COST,2022-04-20,597.2999877929688,599.1500244140625,1793300,605.280029296875,603.530029296875,602.5497436523438
9020,COST,2022-04-21,591.1500244140625,607.280029296875,2027900,609.1799926757812,591.739990234375,590.77880859375
9021,COST,2022-04-22,571.0499877929688,590.3499755859375,2878200,591.9000244140625,571.7000122070312,570.7714233398438
9022,COST,2022-04-25,553.530029296875,570.3099975585938,3154500,570.3300170898438,568.2100219726562,567.287109375
9023,COST,2022-04-26,553.3099975585938,565.25,2057400,568.3400268554688,553.760009765625,552.8605346679688
9024,COST,2022-04-27,552.8499755859375,556.1900024414062,2261600,563.6199951171875,554.0800170898438,553.1800537109375
9025,COST,2022-04-28,545.7999877929688,555.469970703125,2118700,564.7999877929688,562.0,562.0
9026,COST,2022-04-29,529.7000122070312,560.9299926757812,2968000,561.5800170898438,531.719970703125,531.719970703125
9027,COST,2022-05-02,518.27001953125,532.22998046875,3303400,539.2000122070312,528.9500122070312,528.9500122070312
9028,COST,2022-05-03,523.7000122070312,530.0,2398000,534.27001953125,528.0800170898438,528.0800170898438
9029,COST,2022-05-04,522.8099975585938,531.5999755859375,2465200,546.1400146484375,544.4299926757812,544.4299926757812
9030,COST,2022-05-05,512.1699829101562,541.5700073242188,3977000,542.3400268554688,517.3200073242188,517.3200073242188
9031,COST,2022-05-06,498.8200073242188,514.4000244140625,3560800,516.4400024414062,503.3599853515625,503.3599853515625
9032,COST,2022-05-09,494.3399963378906,496.1000061035156,3292700,507.0499877929688,498.8299865722656,498.8299865722656
9033,COST,2022-05-10,495.6300048828125,509.7000122070313,2729400,510.6300048828125,501.4599914550781,501.4599914550781
9034,COST,2022-05-11,487.80999755859375,503.9200134277344,2782900,508.0,489.0799865722656,489.0799865722656
9035,COST,2022-05-12,479.760009765625,486.7900085449219,2829500,497.260009765625,486.1799926757813,486.1799926757813
9036,COST,2022-05-13,489.6000061035156,493.1099853515625,2338600,498.7900085449219,497.2699890136719,497.2699890136719
9037,COST,2022-05-16,489.6199951171875,496.1400146484375,1579700,497.6799926757813,494.5299987792969,494.5299987792969
9038,COST,2022-05-17,480.2300109863281,489.1600036621094,2602800,493.55999755859375,490.4700012207031,490.4700012207031
9039,COST,2022-05-18,424.5499877929688,460.0,9511600,463.8599853515625,429.3999938964844,429.3999938964844
9040,COST,2022-05-19,418.7200012207031,430.3699951171875,5839600,430.5299987792969,422.9299926757813,422.9299926757813
9041,COST,2022-05-20,406.510009765625,428.7999877929688,5115000,428.8500061035156,416.4299926757813,416.4299926757813
9042,COST,2022-05-23,416.6700134277344,420.0,3687200,430.0,429.4800109863281,429.4800109863281
9043,COST,2022-05-24,424.3500061035156,424.7999877929688,3473400,438.7300109863281,437.7099914550781,437.7099914550781
9044,COST,2022-05-25,430.8299865722656,436.3299865722656,3225100,443.260009765625,440.1099853515625,440.1099853515625
9045,COST,2022-05-26,447.510009765625,449.1000061035156,5917600,468.0499877929688,464.989990234375,464.989990234375
9046,COST,2022-05-27,455.1199951171875,456.7999877929688,5719600,474.8800048828125,470.760009765625,470.760009765625
9047,COST,2022-05-31,458.0299987792969,470.760009765625,4424500,470.7999877929688,466.2200012207031,466.2200012207031
9048,COST,2022-06-01,456.7000122070313,469.3800048828125,2319400,470.5,456.989990234375,456.989990234375
9049,COST,2022-06-02,457.8800048828125,460.8999938964844,4950600,491.1300048828125,487.6099853515625,487.6099853515625
9050,COST,2022-06-03,475.5899963378906,485.0299987792969,2854900,488.1499938964844,476.25,476.25
9051,COST,2022-06-06,468.9100036621094,480.5,2297000,481.0,472.4700012207031,472.4700012207031
9052,COST,2022-06-07,459.5899963378906,459.9100036621094,2435500,473.7300109863281,471.7799987792969,471.7799987792969
9053,COST,2022-06-08,466.8900146484375,471.7799987792969,1697000,474.4299926757813,467.989990234375,467.989990234375
9054,COST,2022-06-09,467.1499938964844,467.3399963378906,3087500,484.239990234375,472.0499877929688,472.0499877929688
9055,COST,2022-06-10,457.760009765625,465.0,2549900,468.1900024414063,463.30999755859375,463.30999755859375
9056,COST,2022-06-13,448.8999938964844,450.0,3113400,458.6400146484375,452.25,452.25
9057,COST,2022-06-14,450.2799987792969,452.25,2224600,458.760009765625,454.7999877929688,454.7999877929688
9058,COST,2022-06-15,451.3900146484375,458.5,2250200,464.3599853515625,458.7900085449219,458.7900085449219
9059,COST,2022-06-16,447.9700012207031,450.30999755859375,2906600,457.7699890136719,451.760009765625,451.760009765625
9060,COST,2022-06-17,443.2000122070313,451.0499877929688,3609700,455.6900024414063,446.6900024414063,446.6900024414063
9061,COST,2022-06-21,449.1400146484375,450.5499877929688,2420600,464.8200073242188,463.1099853515625,463.1099853515625
9062,COST,2022-06-22,458.5,459.3900146484375,1827500,464.7200012207031,459.9599914550781,459.9599914550781
9063,COST,2022-06-23,465.7099914550781,466.3699951171875,2030100,476.2799987792969,475.0,475.0
9064,COST,2022-06-24,476.6799926757813,480.0,2862600,484.8299865722656,484.3699951171875,484.3699951171875
9065,COST,2022-06-27,477.3500061035156,485.80999755859375,2034700,487.239990234375,481.75,481.75
9066,COST,2022-06-28,467.8900146484375,483.5,1754600,487.239990234375,468.6099853515625,468.6099853515625
9067,COST,2022-06-29,466.4200134277344,470.9500122070313,1275600,472.9700012207031,469.8399963378906,469.8399963378906
9068,COST,2022-06-30,464.7200012207031,468.2999877929688,3852400,482.0899963378906,479.2799987792969,479.2799987792969
9069,COST,2022-07-01,478.0,481.1799926757813,2659800,491.25,485.760009765625,485.760009765625
9070,COST,2022-07-05,478.4599914550781,485.55999755859375,2489400,490.8999938964844,488.260009765625,488.260009765625
9071,COST,2022-07-06,487.7799987792969,488.260009765625,2262300,497.0199890136719,492.6499938964844,492.6499938964844
9072,COST,2022-07-07,489.2200012207031,492.05999755859375,2125200,495.5299987792969,494.9500122070313,494.9500122070313
9073,COST,2022-07-08,497.0,497.3200073242188,2606500,505.5199890136719,501.5400085449219,501.5400085449219
9074,COST,2022-07-11,494.8399963378906,501.1199951171875,576697,505.5499877929688,500.1650085449219,500.1650085449219
