,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
13127,MRO,2022-01-14,18.65999984741211,18.71999931335449,17997300,19.5,19.46999931335449,19.35025787353516
13128,MRO,2022-01-18,19.100000381469727,19.809999465942383,26533500,20.01000022888184,19.43000030517578,19.31050491333008
13129,MRO,2022-01-19,18.920000076293945,19.700000762939453,17325300,19.71999931335449,19.100000381469727,18.98253631591797
13130,MRO,2022-01-20,18.65999984741211,18.81999969482422,17616700,19.520000457763672,18.68000030517578,18.56511688232422
13131,MRO,2022-01-21,17.75,18.450000762939453,18710900,18.5,18.100000381469727,17.988685607910156
13132,MRO,2022-01-24,17.020000457763672,17.520000457763672,18578400,18.399999618530277,18.299999237060547,18.18745422363281
13133,MRO,2022-01-25,17.850000381469727,18.200000762939453,23109100,19.6200008392334,19.5,19.38007354736328
13134,MRO,2022-01-26,19.3700008392334,19.8700008392334,25351700,20.26000022888184,19.61000061035156,19.489398956298828
13135,MRO,2022-01-27,19.38999938964844,20.100000381469727,22988200,20.57999992370605,19.850000381469727,19.727922439575195
13136,MRO,2022-01-28,19.34000015258789,19.96999931335449,18523100,20.1200008392334,19.84000015258789,19.71798324584961
13137,MRO,2022-01-31,19.11000061035156,19.81999969482422,16405800,19.82999992370605,19.46999931335449,19.35025787353516
13138,MRO,2022-02-01,19.270000457763672,19.350000381469727,23226400,20.68000030517578,20.649999618530277,20.52300071716309
13139,MRO,2022-02-02,20.34000015258789,20.51000022888184,16564700,21.0,20.96999931335449,20.84103202819824
13140,MRO,2022-02-03,20.450000762939453,20.700000762939453,15075300,21.06999969482422,20.84000015258789,20.71183204650879
13141,MRO,2022-02-04,21.1200008392334,21.18000030517578,24794000,22.0,21.5,21.367774963378903
13142,MRO,2022-02-07,20.979999542236328,21.38999938964844,17712500,22.01000022888184,21.61000061035156,21.47709846496582
13143,MRO,2022-02-08,20.790000915527344,21.450000762939453,17873600,21.56999969482422,21.11000061035156,20.980173110961918
13144,MRO,2022-02-09,21.149999618530277,21.209999084472656,15944400,21.600000381469727,21.530000686645508,21.39759063720703
13145,MRO,2022-02-10,21.25,21.3799991607666,23382600,22.030000686645508,21.40999984741211,21.27832794189453
13146,MRO,2022-02-11,21.36000061035156,21.57999992370605,24585800,22.280000686645508,22.209999084472656,22.07340812683105
13147,MRO,2022-02-14,21.040000915527344,22.100000381469727,21401000,22.170000076293945,21.209999084472656,21.07955741882324
13148,MRO,2022-02-15,20.1299991607666,20.31999969482422,23029500,20.68000030517578,20.540000915527344,20.481273651123047
13149,MRO,2022-02-16,20.799999237060547,20.809999465942383,23016400,21.649999618530277,21.06999969482422,21.00975608825684
13150,MRO,2022-02-17,21.200000762939453,21.229999542236328,29767900,22.559999465942383,21.88999938964844,21.827411651611328
13151,MRO,2022-02-18,21.5,21.57999992370605,16955100,22.299999237060547,21.8700008392334,21.807470321655277
13152,MRO,2022-02-22,21.149999618530277,23.18000030517578,27308400,23.18000030517578,21.600000381469727,21.53824234008789
13153,MRO,2022-02-23,21.56999969482422,22.01000022888184,16253100,22.3700008392334,21.739999771118164,21.67784118652344
13154,MRO,2022-02-24,20.739999771118164,22.43000030517578,25533000,22.5,21.43000030517578,21.368728637695312
13155,MRO,2022-02-25,21.309999465942383,21.6200008392334,19569400,21.979999542236328,21.8799991607666,21.817440032958984
13156,MRO,2022-02-28,21.63999938964844,21.790000915527344,25636100,22.6200008392334,22.559999465942383,22.49549674987793
13157,MRO,2022-03-01,22.549999237060547,23.049999237060547,29242000,23.56999969482422,22.88999938964844,22.824552536010746
13158,MRO,2022-03-02,22.71999931335449,23.200000762939453,25177500,23.40999984741211,23.0,22.93423843383789
13159,MRO,2022-03-03,22.600000381469727,22.799999237060547,19205500,23.209999084472656,22.88999938964844,22.824552536010746
13160,MRO,2022-03-04,22.84000015258789,22.84000015258789,32992600,23.81999969482422,23.809999465942383,23.74192237854004
13161,MRO,2022-03-07,23.31999969482422,24.0,35914400,25.38999938964844,24.32999992370605,24.26043701171875
13162,MRO,2022-03-08,22.84000015258789,24.850000381469727,42319400,25.700000762939453,24.09000015258789,24.02112197875977
13163,MRO,2022-03-09,22.3799991607666,23.149999618530277,39085200,23.75,23.399999618530277,23.33309555053711
13164,MRO,2022-03-10,23.1200008392334,23.8700008392334,25204400,24.1299991607666,23.8799991607666,23.81172180175781
13165,MRO,2022-03-11,23.149999618530277,23.420000076293945,19994200,24.06999969482422,23.170000076293945,23.10375213623047
13166,MRO,2022-03-14,21.739999771118164,22.670000076293945,25508000,22.729999542236328,22.18000030517578,22.1165828704834
13167,MRO,2022-03-15,20.81999969482422,21.09000015258789,25237900,21.959999084472656,21.649999618530277,21.588098526000977
13168,MRO,2022-03-16,21.239999771118164,21.809999465942383,21050300,21.8700008392334,21.59000015258789,21.528270721435547
13169,MRO,2022-03-17,22.170000076293945,22.36000061035156,22979100,23.209999084472656,23.06999969482422,23.004037857055664
13170,MRO,2022-03-18,22.88999938964844,23.06999969482422,25463000,23.38999938964844,23.07999992370605,23.014009475708008
13171,MRO,2022-03-21,23.729999542236328,23.75,25701200,25.100000381469727,25.049999237060547,24.978376388549805
13172,MRO,2022-03-22,24.290000915527344,25.0,27921600,25.190000534057617,24.65999984741211,24.58949279785156
13173,MRO,2022-03-23,25.13999938964844,25.299999237060547,17712200,25.76000022888184,25.57999992370605,25.50686264038086
13174,MRO,2022-03-24,25.290000915527344,25.5,20078000,25.989999771118164,25.530000686645508,25.457006454467773
13175,MRO,2022-03-25,25.239999771118164,25.270000457763672,22516400,26.21999931335449,26.040000915527344,25.965547561645508
13176,MRO,2022-03-28,24.920000076293945,25.26000022888184,18026400,25.420000076293945,25.290000915527344,25.21769142150879
13177,MRO,2022-03-29,24.170000076293945,24.68000030517578,21418400,25.07999992370605,25.0,24.92852020263672
13178,MRO,2022-03-30,25.21999931335449,25.3700008392334,16764300,25.84000015258789,25.5,25.427091598510746
13179,MRO,2022-03-31,25.07999992370605,25.100000381469727,19879000,25.959999084472656,25.11000061035156,25.038206100463867
13180,MRO,2022-04-01,25.170000076293945,25.18000030517578,13426600,25.899999618530277,25.75,25.67637634277344
13181,MRO,2022-04-04,25.540000915527344,26.09000015258789,15846600,26.399999618530277,25.68000030517578,25.606576919555664
13182,MRO,2022-04-05,24.71999931335449,25.809999465942383,17598200,26.100000381469727,24.799999237060547,24.72909164428711
