,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
4947,NFLX,2022-01-14,511.8800048828125,517.5999755859375,7861100,538.3699951171875,525.6900024414062,525.6900024414062
4948,NFLX,2022-01-18,508.6799926757813,520.0800170898438,4839100,521.75,510.7999877929688,510.7999877929688
4949,NFLX,2022-01-19,510.510009765625,515.0,4353500,523.2100219726562,515.8599853515625,515.8599853515625
4950,NFLX,2022-01-20,506.9299926757813,517.75,12659000,526.6400146484375,508.25,508.25
4951,NFLX,2022-01-21,379.989990234375,400.4299926757813,58904300,409.1499938964844,397.5,397.5
4952,NFLX,2022-01-24,351.4599914550781,383.9100036621094,32346000,387.260009765625,387.1499938964844,387.1499938964844
4953,NFLX,2022-01-25,365.1300048828125,379.1400146484375,15145800,387.7099914550781,366.4200134277344,366.4200134277344
4954,NFLX,2022-01-26,356.6199951171875,378.2699890136719,12684000,382.6600036621094,359.70001220703125,359.70001220703125
4955,NFLX,2022-01-27,378.1000061035156,382.05999755859375,24324700,394.7999877929688,386.7000122070313,386.7000122070313
4956,NFLX,2022-01-28,372.0799865722656,386.760009765625,11966600,387.0,384.3599853515625,384.3599853515625
4957,NFLX,2022-01-31,398.2000122070313,401.9700012207031,20047500,427.7000122070313,427.1400146484375,427.1400146484375
4958,NFLX,2022-02-01,425.5400085449219,432.9599914550781,22568100,458.4800109863281,457.1300048828125,457.1300048828125
4959,NFLX,2022-02-02,426.4800109863281,448.25,14346000,451.9800109863281,429.4800109863281,429.4800109863281
4960,NFLX,2022-02-03,404.2799987792969,421.4400024414063,9905200,429.260009765625,405.6000061035156,405.6000061035156
4961,NFLX,2022-02-04,396.6400146484375,407.30999755859375,7789800,412.7699890136719,410.1700134277344,410.1700134277344
4962,NFLX,2022-02-07,393.5499877929688,410.1700134277344,8232900,412.3500061035156,402.1000061035156,402.1000061035156
4963,NFLX,2022-02-08,395.8299865722656,398.1799926757813,6818500,406.6099853515625,403.5299987792969,403.5299987792969
4964,NFLX,2022-02-09,398.7900085449219,408.6499938964844,7738200,412.9800109863281,412.8900146484375,412.8900146484375
4965,NFLX,2022-02-10,396.3599853515625,402.1000061035156,8452900,408.0,406.2699890136719,406.2699890136719
4966,NFLX,2022-02-11,387.6499938964844,405.3299865722656,7558900,411.6099853515625,391.30999755859375,391.30999755859375
4967,NFLX,2022-02-14,386.8900146484375,387.5899963378906,7202200,409.3599853515625,396.5700073242188,396.5700073242188
4968,NFLX,2022-02-15,401.010009765625,403.7900085449219,5392300,409.1600036621094,407.4599914550781,407.4599914550781
4969,NFLX,2022-02-16,390.3800048828125,401.5299987792969,5277700,401.55999755859375,398.0799865722656,398.0799865722656
4970,NFLX,2022-02-17,385.7000122070313,394.239990234375,4669200,399.1099853515625,386.6700134277344,386.6700134277344
4971,NFLX,2022-02-18,389.0499877929688,392.5299987792969,6801700,402.8699951171875,391.2900085449219,391.2900085449219
4972,NFLX,2022-02-22,373.0199890136719,388.9500122070313,6697500,392.4200134277344,377.3800048828125,377.3800048828125
