,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
11037,FDX,2022-01-14,253.25999450683597,254.58999633789065,1393600,256.6600036621094,256.2200012207031,254.06446838378903
11038,FDX,2022-01-18,250.25,252.66000366210935,1918700,254.2400054931641,253.3300018310547,251.19879150390625
11039,FDX,2022-01-19,252.17999267578125,253.3300018310547,1302800,255.80999755859372,252.19000244140625,250.06837463378903
11040,FDX,2022-01-20,250.63999938964844,253.72000122070312,1671600,256.0,250.7400054931641,248.6305694580078
11041,FDX,2022-01-21,243.94000244140625,249.6300048828125,3063600,249.9900054931641,244.91000366210935,242.84962463378903
11042,FDX,2022-01-24,236.8500061035156,239.55999755859372,3051500,245.9499969482422,245.72000122070312,243.65280151367188
11043,FDX,2022-01-25,239.00999450683597,241.7400054931641,2032200,246.7400054931641,244.0399932861328,241.98692321777344
11044,FDX,2022-01-26,241.22000122070312,245.80999755859372,2010800,248.25,243.16000366210935,241.1143493652344
11045,FDX,2022-01-27,239.67999267578125,245.25,1865700,247.63999938964844,241.92999267578125,239.89468383789065
11046,FDX,2022-01-28,239.1300048828125,241.13999938964844,2287600,244.91000366210935,244.77999877929688,242.72071838378903
11047,FDX,2022-01-31,241.0,244.02999877929688,3395900,246.16000366210935,245.8600006103516,243.7916259765625
11048,FDX,2022-02-01,251.3000030517578,254.77999877929688,4598800,256.489990234375,252.0,249.8799743652344
11049,FDX,2022-02-02,248.8500061035156,253.44000244140625,1746900,253.5,251.82000732421875,249.7014923095703
11050,FDX,2022-02-03,247.05999755859372,249.8800048828125,1803300,251.3800048828125,247.32000732421875,245.2393493652344
11051,FDX,2022-02-04,242.0399932861328,246.2400054931641,2142000,247.07000732421875,244.1100006103516,242.0563507080078
11052,FDX,2022-02-07,242.6199951171875,244.8999938964844,1622600,245.5399932861328,243.72999572753903,241.67953491210935
11053,FDX,2022-02-08,243.0,244.7400054931641,1983100,246.32000732421875,243.8600006103516,241.80845642089844
11054,FDX,2022-02-09,243.6100006103516,245.7899932861328,1729200,248.6000061035156,244.2400054931641,242.18527221679688
11055,FDX,2022-02-10,239.5399932861328,242.3800048828125,2614000,243.82000732421875,240.41000366210935,238.38748168945312
11056,FDX,2022-02-11,231.22999572753903,240.0500030517578,4681000,240.5,232.2100067138672,230.2564697265625
11057,FDX,2022-02-14,226.97000122070312,231.3300018310547,2510300,232.22000122070312,228.4600067138672,226.5380096435547
11058,FDX,2022-02-15,230.00999450683597,231.72000122070312,2617000,234.1699981689453,230.3999938964844,228.4616851806641
11059,FDX,2022-02-16,224.4199981689453,229.0,2443600,230.38999938964844,229.00999450683597,227.0833740234375
11060,FDX,2022-02-17,224.1000061035156,227.42999267578125,1415900,227.8600006103516,224.3699951171875,222.482421875
11061,FDX,2022-02-18,220.80999755859372,223.6300048828125,1658500,225.07000732421875,222.22999572753903,220.36041259765625
11062,FDX,2022-02-22,216.3300018310547,220.1499938964844,2521400,221.6499938964844,217.7899932861328,215.957763671875
11063,FDX,2022-02-23,214.75,218.67999267578125,2253300,220.0399932861328,214.83999633789065,213.03257751464844
11064,FDX,2022-02-24,206.30999755859372,208.0,3002400,216.57000732421875,215.9199981689453,214.103515625
11065,FDX,2022-02-25,216.16000366210935,216.5399932861328,1963900,222.63999938964844,220.72000122070312,218.8631134033203
11066,FDX,2022-02-28,215.7100067138672,217.17999267578125,2477700,222.63999938964844,222.2700042724609,220.40008544921875
11067,FDX,2022-03-01,212.63999938964844,221.0399932861328,2081800,221.9499969482422,214.91000366210935,213.1020050048828
11068,FDX,2022-03-02,214.3000030517578,216.44000244140625,2270600,222.5800018310547,219.25,217.40548706054688
11069,FDX,2022-03-03,220.1999969482422,222.6300048828125,2467700,224.9499969482422,221.30999755859372,219.4481506347656
11070,FDX,2022-03-04,212.3000030517578,218.0,2457300,219.0,214.5399932861328,213.45849609375
11071,FDX,2022-03-07,200.63999938964844,212.0,3471100,213.3699951171875,201.08999633789065,200.0762939453125
11072,FDX,2022-03-08,199.02999877929688,202.5800018310547,2928200,209.3699951171875,203.9900054931641,202.9616851806641
