,Symbol,Date,Low,Open,Volume,High,Close,Adjusted Close
10361,AAPL,2022-01-14,171.08999633789062,171.33999633789062,80440800,173.77999877929688,173.07000732421875,172.59620666503906
10362,AAPL,2022-01-18,169.41000366210938,171.50999450683594,90956700,172.5399932861328,169.8000030517578,169.33514404296875
10363,AAPL,2022-01-19,165.94000244140625,170.0,94815000,171.0800018310547,166.22999572753906,165.77491760253906
10364,AAPL,2022-01-20,164.17999267578125,166.97999572753906,91420500,169.67999267578125,164.50999450683594,164.0596160888672
10365,AAPL,2022-01-21,162.3000030517578,164.4199981689453,122848900,166.3300018310547,162.41000366210938,161.9653778076172
10366,AAPL,2022-01-24,154.6999969482422,160.02000427246094,162294600,162.3000030517578,161.6199951171875,161.17752075195312
10367,AAPL,2022-01-25,157.02000427246094,158.97999572753906,115798400,162.75999450683594,159.77999877929688,159.3425750732422
10368,AAPL,2022-01-26,157.82000732421875,163.5,108275300,164.38999938964844,159.69000244140625,159.25282287597656
10369,AAPL,2022-01-27,158.27999877929688,162.4499969482422,121954600,163.83999633789062,159.22000122070312,158.78411865234375
10370,AAPL,2022-01-28,162.8000030517578,165.7100067138672,179935700,170.35000610351562,170.3300018310547,169.8636932373047
10371,AAPL,2022-01-31,169.50999450683594,170.16000366210938,115541600,175.0,174.77999877929688,174.301513671875
10372,AAPL,2022-02-01,172.30999755859375,174.00999450683594,86213900,174.83999633789062,174.61000061035156,174.13197326660156
10373,AAPL,2022-02-02,173.3300018310547,174.75,84914300,175.8800048828125,175.83999633789062,175.35861206054688
10374,AAPL,2022-02-03,172.1199951171875,174.47999572753906,89418100,176.24000549316406,172.89999389648438,172.42665100097656
10375,AAPL,2022-02-04,170.67999267578125,171.67999267578125,82465400,174.10000610351562,172.38999938964844,172.1370849609375
10376,AAPL,2022-02-07,170.9499969482422,172.86000061035156,77251200,173.9499969482422,171.66000366210938,171.4081573486328
10377,AAPL,2022-02-08,171.42999267578125,171.72999572753906,74829200,175.35000610351562,174.8300018310547,174.57350158691406
10378,AAPL,2022-02-09,174.89999389648438,176.0500030517578,71285000,176.64999389648438,176.27999877929688,176.02137756347656
10379,AAPL,2022-02-10,171.5500030517578,174.13999938964844,90865900,175.47999572753906,172.1199951171875,171.8674774169922
10380,AAPL,2022-02-11,168.0399932861328,172.3300018310547,98670700,173.0800018310547,168.63999938964844,168.39259338378906
10381,AAPL,2022-02-14,166.55999755859375,167.3699951171875,86185500,169.5800018310547,168.8800048828125,168.63223266601562
10382,AAPL,2022-02-15,170.25,170.97000122070312,62527400,172.9499969482422,172.7899932861328,172.5364990234375
10383,AAPL,2022-02-16,170.0500030517578,171.85000610351562,61177400,173.33999633789062,172.5500030517578,172.29685974121094
10384,AAPL,2022-02-17,168.47000122070312,171.02999877929688,69589300,171.91000366210938,168.8800048828125,168.63223266601562
10385,AAPL,2022-02-18,166.19000244140625,169.82000732421875,82772700,170.5399932861328,167.3000030517578,167.05455017089844
10386,AAPL,2022-02-22,162.14999389648438,164.97999572753906,91162800,166.69000244140625,164.32000732421875,164.0789337158203
10387,AAPL,2022-02-23,159.75,165.5399932861328,90009200,166.14999389648438,160.07000732421875,159.83517456054688
10388,AAPL,2022-02-24,152.0,152.5800018310547,141147500,162.85000610351562,162.74000549316406,162.50125122070312
10389,AAPL,2022-02-25,160.8699951171875,163.83999633789062,91974200,165.1199951171875,164.85000610351562,164.608154296875
10390,AAPL,2022-02-28,162.42999267578125,163.05999755859375,95056600,165.4199981689453,165.1199951171875,164.87774658203125
10391,AAPL,2022-03-01,161.97000122070312,164.6999969482422,83474400,166.60000610351562,163.1999969482422,162.9605712890625
10392,AAPL,2022-03-02,162.9499969482422,164.38999938964844,79724800,167.36000061035156,166.55999755859375,166.31564331054688
10393,AAPL,2022-03-03,165.5500030517578,168.47000122070312,76678400,168.91000366210938,166.22999572753906,165.98611450195312
10394,AAPL,2022-03-04,162.10000610351562,164.49000549316406,83737200,165.5500030517578,163.1699981689453,162.93060302734375
10395,AAPL,2022-03-07,159.0399932861328,163.36000061035156,96418800,165.02000427246094,159.3000030517578,159.06629943847656
10396,AAPL,2022-03-08,155.8000030517578,158.82000732421875,131148300,162.8800048828125,157.44000244140625,157.20901489257812
10397,AAPL,2022-03-09,159.41000366210938,161.47999572753906,91454900,163.41000366210938,162.9499969482422,162.7109375
10398,AAPL,2022-03-10,155.97999572753906,160.1999969482422,105342000,160.38999938964844,158.52000427246094,158.28744506835938
